name,value,year,lastValue,rank,image
Derrick Coleman,0,1986.0,0,595,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,0,1987.0,0,584,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,0,1988.0,0,572,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,0,1989.0,0,557,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,0,1990.0,0,535,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,0,1991.0,0,519,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,0,1992.0,0,507,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,323,1993.0,0,142,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,465,1994.0,323,113,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,559,1995.0,465,98,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,569,1996.0,559,98,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,644,1997.0,569,84,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,712,1998.0,644,81,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,754,1999.0,712,76,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,884,2000.0,754,58,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,905,2001.0,884,60,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,956,2002.0,905,58,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,1025,2003.0,956,53,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,1051,2004.0,1025,53,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,1051,2005.0,1051,54,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,1051,2006.0,1051,57,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,1051,2007.0,1051,59,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,1051,2008.0,1051,61,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,1051,2009.0,1051,59,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,1051,2010.0,1051,62,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,1051,2011.0,1051,64,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,1051,2012.0,1051,63,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,1051,2013.0,1051,65,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,1051,2014.0,1051,65,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,1051,2015.0,1051,63,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,1051,2016.0,1051,66,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,1051,2017.0,1051,66,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,1051,2018.0,1051,68,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Derrick Coleman,1051,2019.0,1051,69,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/colemde01.jpg
Jack Sikma,0,1974.0,0,607,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,0,1975.0,0,583,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,0,1976.0,0,560,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,0,1977.0,0,515,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,40,1978.0,0,183,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,107,1979.0,40,119,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,184,1980.0,107,77,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,277,1981.0,184,63,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,384,1982.0,277,50,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,449,1983.0,384,47,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,541,1984.0,449,42,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,632,1985.0,541,35,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,705,1986.0,632,35,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,795,1987.0,705,31,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,875,1988.0,795,30,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,936,1989.0,875,30,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,984,1990.0,936,31,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,1048,1991.0,984,29,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,1048,1992.0,1048,29,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,1048,1993.0,1048,32,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,1048,1994.0,1048,34,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,1048,1995.0,1048,35,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,1048,1996.0,1048,35,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,1048,1997.0,1048,37,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,1048,1998.0,1048,40,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,1048,1999.0,1048,41,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,1048,2000.0,1048,41,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,1048,2001.0,1048,43,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,1048,2002.0,1048,45,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,1048,2003.0,1048,50,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,1048,2004.0,1048,54,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,1048,2005.0,1048,55,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,1048,2006.0,1048,58,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,1048,2007.0,1048,61,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,1048,2008.0,1048,62,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,1048,2009.0,1048,60,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,1048,2010.0,1048,63,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,1048,2011.0,1048,65,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,1048,2012.0,1048,65,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,1048,2013.0,1048,67,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,1048,2014.0,1048,66,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,1048,2015.0,1048,64,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,1048,2016.0,1048,67,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,1048,2017.0,1048,67,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,1048,2018.0,1048,69,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Jack Sikma,1048,2019.0,1048,70,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/sikmaja01.jpg
Robert Horry,0,1974.0,0,932,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,0,1975.0,0,908,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,0,1976.0,0,885,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,0,1977.0,0,840,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,0,1978.0,0,814,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,0,1979.0,0,796,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,0,1980.0,0,769,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,0,1981.0,0,755,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,0,1982.0,0,729,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,0,1983.0,0,710,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,0,1984.0,0,691,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,0,1985.0,0,674,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,0,1986.0,0,659,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,0,1987.0,0,648,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,0,1988.0,0,636,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,0,1989.0,0,621,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,0,1990.0,0,599,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,0,1991.0,0,583,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,0,1992.0,0,571,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,0,1993.0,0,555,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,0,1994.0,0,542,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,0,1995.0,0,529,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,0,1996.0,0,516,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,0,1997.0,0,505,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,492,1998.0,0,122,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,531,1999.0,492,112,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,611,2000.0,531,105,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,665,2001.0,611,98,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,754,2002.0,665,85,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,815,2003.0,754,76,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,864,2004.0,815,75,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,924,2005.0,864,69,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,975,2006.0,924,66,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,1016,2007.0,975,64,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,1035,2008.0,1016,63,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,1035,2009.0,1035,61,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,1035,2010.0,1035,66,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,1035,2011.0,1035,66,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,1035,2012.0,1035,66,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,1035,2013.0,1035,68,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,1035,2014.0,1035,67,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,1035,2015.0,1035,65,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,1035,2016.0,1035,69,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,1035,2017.0,1035,68,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,1035,2018.0,1035,70,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
Robert Horry,1035,2019.0,1035,71,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/horryro01.jpg
LaMarcus Aldridge,0,1974.0,0,1089,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,1975.0,0,1065,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,1976.0,0,1042,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,1977.0,0,997,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,1978.0,0,971,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,1979.0,0,953,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,1980.0,0,926,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,1981.0,0,912,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,1982.0,0,886,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,1983.0,0,867,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,1984.0,0,848,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,1985.0,0,831,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,1986.0,0,816,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,1987.0,0,805,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,1988.0,0,793,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,1989.0,0,778,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,1990.0,0,756,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,1991.0,0,740,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,1992.0,0,728,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,1993.0,0,712,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,1994.0,0,699,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,1995.0,0,686,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,1996.0,0,673,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,1997.0,0,662,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,1998.0,0,651,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,1999.0,0,643,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,2000.0,0,627,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,2001.0,0,610,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,2002.0,0,598,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,2003.0,0,581,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,2004.0,0,570,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,2005.0,0,560,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,2006.0,0,547,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,2007.0,0,533,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,2008.0,0,524,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,2009.0,0,516,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,0,2010.0,0,504,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,386,2011.0,0,193,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,431,2012.0,386,178,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,522,2013.0,431,159,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,590,2014.0,522,146,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,658,2015.0,590,128,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,739,2016.0,658,116,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,827,2017.0,739,101,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,917,2018.0,827,88,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
LaMarcus Aldridge,1024,2019.0,917,72,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/aldrila01.jpg
Darryl Dawkins,0,1974.0,0,597,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,0,1975.0,0,573,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,0,1976.0,0,550,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,0,1977.0,0,505,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,183,1978.0,0,52,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,326,1979.0,183,36,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,468,1980.0,326,29,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,580,1981.0,468,24,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,635,1982.0,580,24,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,787,1983.0,635,17,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,923,1984.0,787,17,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,958,1985.0,923,17,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1017,1986.0,958,19,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1020,1987.0,1017,21,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1022,1988.0,1020,22,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1023,1989.0,1022,26,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1023,1990.0,1023,30,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1023,1991.0,1023,31,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1023,1992.0,1023,31,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1023,1993.0,1023,34,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1023,1994.0,1023,36,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1023,1995.0,1023,37,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1023,1996.0,1023,38,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1023,1997.0,1023,39,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1023,1998.0,1023,42,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1023,1999.0,1023,43,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1023,2000.0,1023,43,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1023,2001.0,1023,46,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1023,2002.0,1023,48,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1023,2003.0,1023,54,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1023,2004.0,1023,57,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1023,2005.0,1023,57,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1023,2006.0,1023,61,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1023,2007.0,1023,63,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1023,2008.0,1023,65,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1023,2009.0,1023,64,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1023,2010.0,1023,68,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1023,2011.0,1023,68,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1023,2012.0,1023,68,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1023,2013.0,1023,70,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1023,2014.0,1023,69,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1023,2015.0,1023,67,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1023,2016.0,1023,71,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1023,2017.0,1023,70,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1023,2018.0,1023,72,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Darryl Dawkins,1023,2019.0,1023,73,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/dawkida01.jpg
Rick Mahorn,0,1974.0,0,701,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/mahorri01.jpg
Rick Mahorn,0,1975.0,0,677,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/mahorri01.jpg
Rick Mahorn,0,1976.0,0,654,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/mahorri01.jpg
Rick Mahorn,0,1977.0,0,609,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/mahorri01.jpg
