name,group,year,value,subGroup,city_id,lastValue,lat,lon
Naples,Europe,1671,221.7615526316,Italy,Naples - Italy,223.8205263158,40.851775,14.26812
Naples,Europe,1672,219.7025789474,Italy,Naples - Italy,221.7615526316,40.851775,14.26812
Naples,Europe,1673,217.6436052632,Italy,Naples - Italy,219.7025789474,40.851775,14.26812
Naples,Europe,1674,215.5846315789,Italy,Naples - Italy,217.6436052632,40.851775,14.26812
Naples,Europe,1675,213.5256578947,Italy,Naples - Italy,215.5846315789,40.851775,14.26812
Naples,Europe,1676,211.4666842105,Italy,Naples - Italy,213.5256578947,40.851775,14.26812
Naples,Europe,1677,209.4077105263,Italy,Naples - Italy,211.4666842105,40.851775,14.26812
Naples,Europe,1678,207.3487368421,Italy,Naples - Italy,209.4077105263,40.851775,14.26812
Naples,Europe,1679,205.2897631579,Italy,Naples - Italy,207.3487368421,40.851775,14.26812
Naples,Europe,1680,203.2307894737,Italy,Naples - Italy,205.2897631579,40.851775,14.26812
Naples,Europe,1681,201.1718157895,Italy,Naples - Italy,203.2307894737,40.851775,14.26812
Naples,Europe,1682,199.1128421053,Italy,Naples - Italy,201.1718157895,40.851775,14.26812
Naples,Europe,1683,197.0538684211,Italy,Naples - Italy,199.1128421053,40.851775,14.26812
Naples,Europe,1716,241.8625428571,Italy,Naples - Italy,197.0538684211,40.851775,14.26812
Naples,Europe,1717,244.2917142857,Italy,Naples - Italy,241.8625428571,40.851775,14.26812
Naples,Europe,1718,246.7208857143,Italy,Naples - Italy,244.2917142857,40.851775,14.26812
Naples,Europe,1719,249.1500571429,Italy,Naples - Italy,246.7208857143,40.851775,14.26812
Naples,Europe,1720,251.5792285714,Italy,Naples - Italy,249.1500571429,40.851775,14.26812
Naples,Europe,1721,254.0084,Italy,Naples - Italy,251.5792285714,40.851775,14.26812
Naples,Europe,1722,256.4375714286,Italy,Naples - Italy,254.0084,40.851775,14.26812
Naples,Europe,1723,258.8667428571,Italy,Naples - Italy,256.4375714286,40.851775,14.26812
Naples,Europe,1724,261.2959142857,Italy,Naples - Italy,258.8667428571,40.851775,14.26812
Naples,Europe,1725,263.7250857143,Italy,Naples - Italy,261.2959142857,40.851775,14.26812
Naples,Europe,1726,266.1542571429,Italy,Naples - Italy,263.7250857143,40.851775,14.26812
Naples,Europe,1727,268.5834285714,Italy,Naples - Italy,266.1542571429,40.851775,14.26812
Naples,Europe,1728,271.0126,Italy,Naples - Italy,268.5834285714,40.851775,14.26812
Naples,Europe,1729,273.4417714286,Italy,Naples - Italy,271.0126,40.851775,14.26812
Naples,Europe,1730,275.8709428571,Italy,Naples - Italy,273.4417714286,40.851775,14.26812
Naples,Europe,1731,278.3001142857,Italy,Naples - Italy,275.8709428571,40.851775,14.26812
Naples,Europe,1732,280.7292857143,Italy,Naples - Italy,278.3001142857,40.851775,14.26812
Naples,Europe,1733,283.1584571429,Italy,Naples - Italy,280.7292857143,40.851775,14.26812
Naples,Europe,1734,285.5876285714,Italy,Naples - Italy,283.1584571429,40.851775,14.26812
Naples,Europe,1735,288.0168,Italy,Naples - Italy,285.5876285714,40.851775,14.26812
Naples,Europe,1736,290.4459714286,Italy,Naples - Italy,288.0168,40.851775,14.26812
Naples,Europe,1737,292.8751428571,Italy,Naples - Italy,290.4459714286,40.851775,14.26812
Naples,Europe,1738,295.3043142857,Italy,Naples - Italy,292.8751428571,40.851775,14.26812
Naples,Europe,1739,297.7334857143,Italy,Naples - Italy,295.3043142857,40.851775,14.26812
Naples,Europe,1740,300.1626571429,Italy,Naples - Italy,297.7334857143,40.851775,14.26812
Naples,Europe,1741,302.5918285714,Italy,Naples - Italy,300.1626571429,40.851775,14.26812
Naples,Europe,1742,305.021,Italy,Naples - Italy,302.5918285714,40.851775,14.26812
Naples,Europe,1743,305.643375,Italy,Naples - Italy,305.021,40.851775,14.26812
Naples,Europe,1744,306.26575,Italy,Naples - Italy,305.643375,40.851775,14.26812
Naples,Europe,1745,306.888125,Italy,Naples - Italy,306.26575,40.851775,14.26812
Naples,Europe,1746,307.5105,Italy,Naples - Italy,306.888125,40.851775,14.26812
Naples,Europe,1747,308.132875,Italy,Naples - Italy,307.5105,40.851775,14.26812
Naples,Europe,1748,308.75525,Italy,Naples - Italy,308.132875,40.851775,14.26812
Naples,Europe,1749,309.377625,Italy,Naples - Italy,308.75525,40.851775,14.26812
Naples,Europe,1750,310,Italy,Naples - Italy,309.377625,40.851775,14.26812
Naples,Europe,1751,310.799125,Italy,Naples - Italy,310,40.851775,14.26812
Naples,Europe,1752,311.59825,Italy,Naples - Italy,310.799125,40.851775,14.26812
Naples,Europe,1753,312.397375,Italy,Naples - Italy,311.59825,40.851775,14.26812
Naples,Europe,1754,313.1965,Italy,Naples - Italy,312.397375,40.851775,14.26812
Naples,Europe,1755,313.995625,Italy,Naples - Italy,313.1965,40.851775,14.26812
Naples,Europe,1756,314.79475,Italy,Naples - Italy,313.995625,40.851775,14.26812
Naples,Europe,1757,315.593875,Italy,Naples - Italy,314.79475,40.851775,14.26812
Naples,Europe,1758,316.393,Italy,Naples - Italy,315.593875,40.851775,14.26812
Naples,Europe,1759,317.192125,Italy,Naples - Italy,316.393,40.851775,14.26812
Naples,Europe,1760,317.99125,Italy,Naples - Italy,317.192125,40.851775,14.26812
Naples,Europe,1761,318.790375,Italy,Naples - Italy,317.99125,40.851775,14.26812
Naples,Europe,1762,319.5895,Italy,Naples - Italy,318.790375,40.851775,14.26812
Naples,Europe,1763,320.388625,Italy,Naples - Italy,319.5895,40.851775,14.26812
Naples,Europe,1764,321.18775,Italy,Naples - Italy,320.388625,40.851775,14.26812
Naples,Europe,1765,321.986875,Italy,Naples - Italy,321.18775,40.851775,14.26812
Naples,Europe,1766,322.786,Italy,Naples - Italy,321.986875,40.851775,14.26812
Naples,Europe,1767,326.5025806452,Italy,Naples - Italy,322.786,40.851775,14.26812
Naples,Europe,1768,330.2191612903,Italy,Naples - Italy,326.5025806452,40.851775,14.26812
Naples,Europe,1769,333.9357419355,Italy,Naples - Italy,330.2191612903,40.851775,14.26812
Naples,Europe,1770,337.6523225806,Italy,Naples - Italy,333.9357419355,40.851775,14.26812
Naples,Europe,1771,341.3689032258,Italy,Naples - Italy,337.6523225806,40.851775,14.26812
Naples,Europe,1772,345.085483871,Italy,Naples - Italy,341.3689032258,40.851775,14.26812
Naples,Europe,1773,348.8020645161,Italy,Naples - Italy,345.085483871,40.851775,14.26812
Naples,Europe,1774,352.5186451613,Italy,Naples - Italy,348.8020645161,40.851775,14.26812
Naples,Europe,1775,356.2352258065,Italy,Naples - Italy,352.5186451613,40.851775,14.26812
Naples,Europe,1776,359.9518064516,Italy,Naples - Italy,356.2352258065,40.851775,14.26812
Naples,Europe,1777,363.6683870968,Italy,Naples - Italy,359.9518064516,40.851775,14.26812
Naples,Europe,1778,367.3849677419,Italy,Naples - Italy,363.6683870968,40.851775,14.26812
Naples,Europe,1779,371.1015483871,Italy,Naples - Italy,367.3849677419,40.851775,14.26812
Naples,Europe,1780,374.8181290323,Italy,Naples - Italy,371.1015483871,40.851775,14.26812
Naples,Europe,1781,378.5347096774,Italy,Naples - Italy,374.8181290323,40.851775,14.26812
Naples,Europe,1782,382.2512903226,Italy,Naples - Italy,378.5347096774,40.851775,14.26812
Naples,Europe,1783,385.9678709677,Italy,Naples - Italy,382.2512903226,40.851775,14.26812
Naples,Europe,1784,389.6844516129,Italy,Naples - Italy,385.9678709677,40.851775,14.26812
Naples,Europe,1785,393.4010322581,Italy,Naples - Italy,389.6844516129,40.851775,14.26812
Naples,Europe,1786,397.1176129032,Italy,Naples - Italy,393.4010322581,40.851775,14.26812
Naples,Europe,1787,400.8341935484,Italy,Naples - Italy,397.1176129032,40.851775,14.26812
Naples,Europe,1788,404.5507741935,Italy,Naples - Italy,400.8341935484,40.851775,14.26812
Naples,Europe,1789,408.2673548387,Italy,Naples - Italy,404.5507741935,40.851775,14.26812
Naples,Europe,1790,411.9839354839,Italy,Naples - Italy,408.2673548387,40.851775,14.26812
Naples,Europe,1791,415.700516129,Italy,Naples - Italy,411.9839354839,40.851775,14.26812
Naples,Europe,1792,419.4170967742,Italy,Naples - Italy,415.700516129,40.851775,14.26812
Naples,Europe,1793,423.1336774194,Italy,Naples - Italy,419.4170967742,40.851775,14.26812
Naples,Europe,1794,426.8502580645,Italy,Naples - Italy,423.1336774194,40.851775,14.26812
Naples,Europe,1795,430.5668387097,Italy,Naples - Italy,426.8502580645,40.851775,14.26812
Naples,Europe,1796,434.2834193548,Italy,Naples - Italy,430.5668387097,40.851775,14.26812
Naples,Europe,1797,438,Italy,Naples - Italy,434.2834193548,40.851775,14.26812
Naples,Europe,1798,435.3333333333,Italy,Naples - Italy,438,40.851775,14.26812
Naples,Europe,1799,432.6666666667,Italy,Naples - Italy,435.3333333333,40.851775,14.26812
Naples,Europe,1800,430,Italy,Naples - Italy,432.6666666667,40.851775,14.26812
Naples,Europe,1801,426.339,Italy,Naples - Italy,430,40.851775,14.26812
Naples,Europe,1802,423.1582083333,Italy,Naples - Italy,426.339,40.851775,14.26812
Naples,Europe,1803,419.9774166667,Italy,Naples - Italy,423.1582083333,40.851775,14.26812
Naples,Europe,1804,416.796625,Italy,Naples - Italy,419.9774166667,40.851775,14.26812
Naples,Europe,1805,413.6158333333,Italy,Naples - Italy,416.796625,40.851775,14.26812
Naples,Europe,1806,410.4350416667,Italy,Naples - Italy,413.6158333333,40.851775,14.26812
Naples,Europe,1807,407.25425,Italy,Naples - Italy,410.4350416667,40.851775,14.26812
Naples,Europe,1808,404.0734583333,Italy,Naples - Italy,407.25425,40.851775,14.26812
Naples,Europe,1809,400.8926666667,Italy,Naples - Italy,404.0734583333,40.851775,14.26812
Naples,Europe,1810,397.711875,Italy,Naples - Italy,400.8926666667,40.851775,14.26812
Naples,Europe,1811,394.5310833333,Italy,Naples - Italy,397.711875,40.851775,14.26812
Naples,Europe,1812,391.3502916667,Italy,Naples - Italy,394.5310833333,40.851775,14.26812
Naples,Europe,1813,388.1695,Italy,Naples - Italy,391.3502916667,40.851775,14.26812
Naples,Europe,1814,384.9887083333,Italy,Naples - Italy,388.1695,40.851775,14.26812
Naples,Europe,1815,381.8079166667,Italy,Naples - Italy,384.9887083333,40.851775,14.26812
Naples,Europe,1816,378.627125,Italy,Naples - Italy,381.8079166667,40.851775,14.26812
Naples,Europe,1817,375.4463333333,Italy,Naples - Italy,378.627125,40.851775,14.26812
Naples,Europe,1818,372.2655416667,Italy,Naples - Italy,375.4463333333,40.851775,14.26812
Naples,Europe,1819,369.08475,Italy,Naples - Italy,372.2655416667,40.851775,14.26812
Naples,Europe,1820,365.9039583333,Italy,Naples - Italy,369.08475,40.851775,14.26812
Naples,Europe,1821,362.7231666667,Italy,Naples - Italy,365.9039583333,40.851775,14.26812
Naples,Europe,1822,359.542375,Italy,Naples - Italy,362.7231666667,40.851775,14.26812
Naples,Europe,1823,356.3615833333,Italy,Naples - Italy,359.542375,40.851775,14.26812
Naples,Europe,1824,353.1807916667,Italy,Naples - Italy,356.3615833333,40.851775,14.26812
Naples,Europe,1825,350,Italy,Naples - Italy,353.1807916667,40.851775,14.26812
Naples,Europe,1826,352.54065,Italy,Naples - Italy,350,40.851775,14.26812
Naples,Europe,1827,355.0813,Italy,Naples - Italy,352.54065,40.851775,14.26812
Naples,Europe,1828,357.62195,Italy,Naples - Italy,355.0813,40.851775,14.26812
Naples,Europe,1829,360.1626,Italy,Naples - Italy,357.62195,40.851775,14.26812
Naples,Europe,1830,362.70325,Italy,Naples - Italy,360.1626,40.851775,14.26812
Naples,Europe,1831,365.2439,Italy,Naples - Italy,362.70325,40.851775,14.26812
Naples,Europe,1832,367.78455,Italy,Naples - Italy,365.2439,40.851775,14.26812
Naples,Europe,1833,370.3252,Italy,Naples - Italy,367.78455,40.851775,14.26812
Naples,Europe,1834,372.86585,Italy,Naples - Italy,370.3252,40.851775,14.26812
Naples,Europe,1835,375.4065,Italy,Naples - Italy,372.86585,40.851775,14.26812
Naples,Europe,1836,377.94715,Italy,Naples - Italy,375.4065,40.851775,14.26812
Naples,Europe,1837,380.4878,Italy,Naples - Italy,377.94715,40.851775,14.26812
Naples,Europe,1838,383.02845,Italy,Naples - Italy,380.4878,40.851775,14.26812
Naples,Europe,1839,385.5691,Italy,Naples - Italy,383.02845,40.851775,14.26812
Naples,Europe,1840,388.10975,Italy,Naples - Italy,385.5691,40.851775,14.26812
Naples,Europe,1841,390.6504,Italy,Naples - Italy,388.10975,40.851775,14.26812
Naples,Europe,1842,393.19105,Italy,Naples - Italy,390.6504,40.851775,14.26812
Naples,Europe,1843,395.7317,Italy,Naples - Italy,393.19105,40.851775,14.26812
Naples,Europe,1844,398.27235,Italy,Naples - Italy,395.7317,40.851775,14.26812
Naples,Europe,1845,400.813,Italy,Naples - Italy,398.27235,40.851775,14.26812
Paris,Europe,1500,185,France,Paris - France,185,48.85341,2.3488
Paris,Europe,1501,185.5,France,Paris - France,185,48.85341,2.3488
Paris,Europe,1502,186,France,Paris - France,185.5,48.85341,2.3488
Paris,Europe,1503,186.5,France,Paris - France,186,48.85341,2.3488
Paris,Europe,1504,187,France,Paris - France,186.5,48.85341,2.3488
Paris,Europe,1505,187.5,France,Paris - France,187,48.85341,2.3488
Paris,Europe,1506,188,France,Paris - France,187.5,48.85341,2.3488
Paris,Europe,1507,188.5,France,Paris - France,188,48.85341,2.3488
Paris,Europe,1508,189,France,Paris - France,188.5,48.85341,2.3488
Paris,Europe,1509,189.5,France,Paris - France,189,48.85341,2.3488
Paris,Europe,1510,190,France,Paris - France,189.5,48.85341,2.3488
Paris,Europe,1511,190.5,France,Paris - France,190,48.85341,2.3488
Paris,Europe,1512,191,France,Paris - France,190.5,48.85341,2.3488
Paris,Europe,1513,191.5,France,Paris - France,191,48.85341,2.3488
Paris,Europe,1514,192,France,Paris - France,191.5,48.85341,2.3488
Paris,Europe,1515,192.5,France,Paris - France,192,48.85341,2.3488
Paris,Europe,1516,193,France,Paris - France,192.5,48.85341,2.3488
Paris,Europe,1517,193.5,France,Paris - France,193,48.85341,2.3488
Paris,Europe,1518,194,France,Paris - France,193.5,48.85341,2.3488
Paris,Europe,1519,194.5,France,Paris - France,194,48.85341,2.3488
Paris,Europe,1520,195,France,Paris - France,194.5,48.85341,2.3488
Paris,Europe,1521,195.5,France,Paris - France,195,48.85341,2.3488
Paris,Europe,1522,196,France,Paris - France,195.5,48.85341,2.3488
Paris,Europe,1523,196.5,France,Paris - France,196,48.85341,2.3488
Paris,Europe,1524,197,France,Paris - France,196.5,48.85341,2.3488
Paris,Europe,1525,197.5,France,Paris - France,197,48.85341,2.3488
Paris,Europe,1526,198,France,Paris - France,197.5,48.85341,2.3488
Paris,Europe,1527,198.5,France,Paris - France,198,48.85341,2.3488
Paris,Europe,1528,199,France,Paris - France,198.5,48.85341,2.3488
Paris,Europe,1529,199.5,France,Paris - France,199,48.85341,2.3488
Paris,Europe,1530,200,France,Paris - France,199.5,48.85341,2.3488
Paris,Europe,1531,200.5,France,Paris - France,200,48.85341,2.3488
Paris,Europe,1532,201,France,Paris - France,200.5,48.85341,2.3488
Paris,Europe,1533,201.5,France,Paris - France,201,48.85341,2.3488
Paris,Europe,1534,202,France,Paris - France,201.5,48.85341,2.3488
Paris,Europe,1535,202.5,France,Paris - France,202,48.85341,2.3488
Paris,Europe,1536,203,France,Paris - France,202.5,48.85341,2.3488
Paris,Europe,1537,203.5,France,Paris - France,203,48.85341,2.3488
Paris,Europe,1538,204,France,Paris - France,203.5,48.85341,2.3488
Paris,Europe,1539,204.5,France,Paris - France,204,48.85341,2.3488
Paris,Europe,1540,205,France,Paris - France,204.5,48.85341,2.3488
Paris,Europe,1541,205.5,France,Paris - France,205,48.85341,2.3488
Paris,Europe,1542,206,France,Paris - France,205.5,48.85341,2.3488
Paris,Europe,1543,206.5,France,Paris - France,206,48.85341,2.3488
Paris,Europe,1544,207,France,Paris - France,206.5,48.85341,2.3488
Paris,Europe,1545,207.5,France,Paris - France,207,48.85341,2.3488
Paris,Europe,1546,208,France,Paris - France,207.5,48.85341,2.3488
Paris,Europe,1547,208.5,France,Paris - France,208,48.85341,2.3488
Paris,Europe,1548,209,France,Paris - France,208.5,48.85341,2.3488
Paris,Europe,1549,209.5,France,Paris - France,209,48.85341,2.3488
Paris,Europe,1550,210,France,Paris - France,209.5,48.85341,2.3488
Paris,Europe,1551,210.4,France,Paris - France,210,48.85341,2.3488
Paris,Europe,1552,210.8,France,Paris - France,210.4,48.85341,2.3488
Paris,Europe,1553,211.2,France,Paris - France,210.8,48.85341,2.3488
Paris,Europe,1554,211.6,France,Paris - France,211.2,48.85341,2.3488
Paris,Europe,1555,212,France,Paris - France,211.6,48.85341,2.3488
Paris,Europe,1556,212.4,France,Paris - France,212,48.85341,2.3488
Paris,Europe,1557,212.8,France,Paris - France,212.4,48.85341,2.3488
Paris,Europe,1558,213.2,France,Paris - France,212.8,48.85341,2.3488
Paris,Europe,1559,213.6,France,Paris - France,213.2,48.85341,2.3488
Paris,Europe,1560,214,France,Paris - France,213.6,48.85341,2.3488
Paris,Europe,1561,214.4,France,Paris - France,214,48.85341,2.3488
Paris,Europe,1562,214.8,France,Paris - France,214.4,48.85341,2.3488
Paris,Europe,1563,215.2,France,Paris - France,214.8,48.85341,2.3488
Paris,Europe,1564,215.6,France,Paris - France,215.2,48.85341,2.3488
Paris,Europe,1565,216,France,Paris - France,215.6,48.85341,2.3488
Paris,Europe,1566,216.4,France,Paris - France,216,48.85341,2.3488
Paris,Europe,1567,216.8,France,Paris - France,216.4,48.85341,2.3488
Paris,Europe,1568,217.2,France,Paris - France,216.8,48.85341,2.3488
Paris,Europe,1569,217.6,France,Paris - France,217.2,48.85341,2.3488
Paris,Europe,1570,218,France,Paris - France,217.6,48.85341,2.3488
Paris,Europe,1571,218.4,France,Paris - France,218,48.85341,2.3488
Paris,Europe,1572,218.8,France,Paris - France,218.4,48.85341,2.3488
Paris,Europe,1573,219.2,France,Paris - France,218.8,48.85341,2.3488
Paris,Europe,1574,219.6,France,Paris - France,219.2,48.85341,2.3488
Paris,Europe,1575,220,France,Paris - France,219.6,48.85341,2.3488
Paris,Europe,1576,220,France,Paris - France,220,48.85341,2.3488
Paris,Europe,1577,220,France,Paris - France,220,48.85341,2.3488
Paris,Europe,1578,220,France,Paris - France,220,48.85341,2.3488
Paris,Europe,1579,220,France,Paris - France,220,48.85341,2.3488
Paris,Europe,1580,220,France,Paris - France,220,48.85341,2.3488
Paris,Europe,1581,220,France,Paris - France,220,48.85341,2.3488
Paris,Europe,1582,220,France,Paris - France,220,48.85341,2.3488
Paris,Europe,1583,220,France,Paris - France,220,48.85341,2.3488
Paris,Europe,1584,220,France,Paris - France,220,48.85341,2.3488
Paris,Europe,1585,220,France,Paris - France,220,48.85341,2.3488
Paris,Europe,1586,220,France,Paris - France,220,48.85341,2.3488
Paris,Europe,1587,220,France,Paris - France,220,48.85341,2.3488
Paris,Europe,1588,220,France,Paris - France,220,48.85341,2.3488
Paris,Europe,1589,220,France,Paris - France,220,48.85341,2.3488
Paris,Europe,1590,220,France,Paris - France,220,48.85341,2.3488
Paris,Europe,1591,221.6666666667,France,Paris - France,220,48.85341,2.3488
Paris,Europe,1592,223.3333333333,France,Paris - France,221.6666666667,48.85341,2.3488
Paris,Europe,1593,225,France,Paris - France,223.3333333333,48.85341,2.3488
Paris,Europe,1594,226.6666666667,France,Paris - France,225,48.85341,2.3488
Paris,Europe,1595,228.3333333333,France,Paris - France,226.6666666667,48.85341,2.3488
Paris,Europe,1596,230,France,Paris - France,228.3333333333,48.85341,2.3488
Paris,Europe,1597,233.75,France,Paris - France,230,48.85341,2.3488
Paris,Europe,1598,237.5,France,Paris - France,233.75,48.85341,2.3488
Paris,Europe,1599,241.25,France,Paris - France,237.5,48.85341,2.3488
Paris,Europe,1600,245,France,Paris - France,241.25,48.85341,2.3488
Paris,Europe,1601,249.5135135135,France,Paris - France,245,48.85341,2.3488
Paris,Europe,1602,254.027027027,France,Paris - France,249.5135135135,48.85341,2.3488
Paris,Europe,1603,258.5405405405,France,Paris - France,254.027027027,48.85341,2.3488
Paris,Europe,1604,263.0540540541,France,Paris - France,258.5405405405,48.85341,2.3488
Paris,Europe,1605,267.5675675676,France,Paris - France,263.0540540541,48.85341,2.3488
Paris,Europe,1606,272.0810810811,France,Paris - France,267.5675675676,48.85341,2.3488
Paris,Europe,1607,276.5945945946,France,Paris - France,272.0810810811,48.85341,2.3488
Paris,Europe,1608,281.1081081081,France,Paris - France,276.5945945946,48.85341,2.3488
Paris,Europe,1609,285.6216216216,France,Paris - France,281.1081081081,48.85341,2.3488
Paris,Europe,1610,290.1351351351,France,Paris - France,285.6216216216,48.85341,2.3488
Paris,Europe,1611,294.6486486486,France,Paris - France,290.1351351351,48.85341,2.3488
Paris,Europe,1612,299.1621621622,France,Paris - France,294.6486486486,48.85341,2.3488
Paris,Europe,1613,303.6756756757,France,Paris - France,299.1621621622,48.85341,2.3488
Paris,Europe,1614,308.1891891892,France,Paris - France,303.6756756757,48.85341,2.3488
Paris,Europe,1615,312.7027027027,France,Paris - France,308.1891891892,48.85341,2.3488
Paris,Europe,1616,317.2162162162,France,Paris - France,312.7027027027,48.85341,2.3488
Paris,Europe,1617,321.7297297297,France,Paris - France,317.2162162162,48.85341,2.3488
Paris,Europe,1618,326.2432432432,France,Paris - France,321.7297297297,48.85341,2.3488
Paris,Europe,1619,330.7567567568,France,Paris - France,326.2432432432,48.85341,2.3488
Paris,Europe,1620,335.2702702703,France,Paris - France,330.7567567568,48.85341,2.3488
Paris,Europe,1621,339.7837837838,France,Paris - France,335.2702702703,48.85341,2.3488
Paris,Europe,1622,344.2972972973,France,Paris - France,339.7837837838,48.85341,2.3488
Paris,Europe,1623,348.8108108108,France,Paris - France,344.2972972973,48.85341,2.3488
Paris,Europe,1624,353.3243243243,France,Paris - France,348.8108108108,48.85341,2.3488
Paris,Europe,1625,357.8378378378,France,Paris - France,353.3243243243,48.85341,2.3488
Paris,Europe,1626,362.3513513514,France,Paris - France,357.8378378378,48.85341,2.3488
Paris,Europe,1627,366.8648648649,France,Paris - France,362.3513513514,48.85341,2.3488
Paris,Europe,1628,371.3783783784,France,Paris - France,366.8648648649,48.85341,2.3488
Paris,Europe,1629,375.8918918919,France,Paris - France,371.3783783784,48.85341,2.3488
Paris,Europe,1630,380.4054054054,France,Paris - France,375.8918918919,48.85341,2.3488
Paris,Europe,1631,384.9189189189,France,Paris - France,380.4054054054,48.85341,2.3488
Paris,Europe,1632,389.4324324324,France,Paris - France,384.9189189189,48.85341,2.3488
Paris,Europe,1633,393.9459459459,France,Paris - France,389.4324324324,48.85341,2.3488
Paris,Europe,1634,398.4594594595,France,Paris - France,393.9459459459,48.85341,2.3488
Paris,Europe,1635,402.972972973,France,Paris - France,398.4594594595,48.85341,2.3488
Paris,Europe,1636,407.4864864865,France,Paris - France,402.972972973,48.85341,2.3488
Paris,Europe,1637,412,France,Paris - France,407.4864864865,48.85341,2.3488
Paris,Europe,1638,415.3076923077,France,Paris - France,412,48.85341,2.3488
Paris,Europe,1639,418.6153846154,France,Paris - France,415.3076923077,48.85341,2.3488
Paris,Europe,1640,421.9230769231,France,Paris - France,418.6153846154,48.85341,2.3488
Paris,Europe,1641,425.2307692308,France,Paris - France,421.9230769231,48.85341,2.3488
Paris,Europe,1642,428.5384615385,France,Paris - France,425.2307692308,48.85341,2.3488
Paris,Europe,1643,431.8461538462,France,Paris - France,428.5384615385,48.85341,2.3488
Paris,Europe,1644,435.1538461538,France,Paris - France,431.8461538462,48.85341,2.3488
Paris,Europe,1645,438.4615384615,France,Paris - France,435.1538461538,48.85341,2.3488
Paris,Europe,1646,441.7692307692,France,Paris - France,438.4615384615,48.85341,2.3488
Paris,Europe,1647,445.0769230769,France,Paris - France,441.7692307692,48.85341,2.3488
Paris,Europe,1648,448.3846153846,France,Paris - France,445.0769230769,48.85341,2.3488
Paris,Europe,1649,451.6923076923,France,Paris - France,448.3846153846,48.85341,2.3488
Paris,Europe,1650,455,France,Paris - France,451.6923076923,48.85341,2.3488
Paris,Europe,1651,458.4,France,Paris - France,455,48.85341,2.3488
Paris,Europe,1652,461.8,France,Paris - France,458.4,48.85341,2.3488
Paris,Europe,1653,465.2,France,Paris - France,461.8,48.85341,2.3488
Paris,Europe,1654,468.6,France,Paris - France,465.2,48.85341,2.3488
Paris,Europe,1655,472,France,Paris - France,468.6,48.85341,2.3488
Paris,Europe,1656,475.4,France,Paris - France,472,48.85341,2.3488
Paris,Europe,1657,478.8,France,Paris - France,475.4,48.85341,2.3488
Paris,Europe,1658,482.2,France,Paris - France,478.8,48.85341,2.3488
Paris,Europe,1659,485.6,France,Paris - France,482.2,48.85341,2.3488
Paris,Europe,1660,489,France,Paris - France,485.6,48.85341,2.3488
Paris,Europe,1661,492.4,France,Paris - France,489,48.85341,2.3488
Paris,Europe,1662,495.8,France,Paris - France,492.4,48.85341,2.3488
Paris,Europe,1663,499.2,France,Paris - France,495.8,48.85341,2.3488
Paris,Europe,1664,502.6,France,Paris - France,499.2,48.85341,2.3488
Paris,Europe,1665,506,France,Paris - France,502.6,48.85341,2.3488
Paris,Europe,1666,509.4,France,Paris - France,506,48.85341,2.3488
Paris,Europe,1667,512.8,France,Paris - France,509.4,48.85341,2.3488
Paris,Europe,1668,516.2,France,Paris - France,512.8,48.85341,2.3488
Paris,Europe,1669,519.6,France,Paris - France,516.2,48.85341,2.3488
Paris,Europe,1670,523,France,Paris - France,519.6,48.85341,2.3488
Paris,Europe,1671,526.4,France,Paris - France,523,48.85341,2.3488
Paris,Europe,1672,529.8,France,Paris - France,526.4,48.85341,2.3488
Paris,Europe,1673,533.2,France,Paris - France,529.8,48.85341,2.3488
Paris,Europe,1674,536.6,France,Paris - France,533.2,48.85341,2.3488
Paris,Europe,1675,540,France,Paris - France,536.6,48.85341,2.3488
Paris,Europe,1676,542.375,France,Paris - France,540,48.85341,2.3488
Paris,Europe,1677,544.75,France,Paris - France,542.375,48.85341,2.3488
Paris,Europe,1678,547.125,France,Paris - France,544.75,48.85341,2.3488
Paris,Europe,1679,549.5,France,Paris - France,547.125,48.85341,2.3488
Paris,Europe,1680,551.875,France,Paris - France,549.5,48.85341,2.3488
Paris,Europe,1681,554.25,France,Paris - France,551.875,48.85341,2.3488
Paris,Europe,1682,556.625,France,Paris - France,554.25,48.85341,2.3488
Paris,Europe,1683,559,France,Paris - France,556.625,48.85341,2.3488
Paris,Europe,1684,557.2941176471,France,Paris - France,559,48.85341,2.3488
Paris,Europe,1685,555.5882352941,France,Paris - France,557.2941176471,48.85341,2.3488
Paris,Europe,1686,553.8823529412,France,Paris - France,555.5882352941,48.85341,2.3488
Paris,Europe,1687,552.1764705882,France,Paris - France,553.8823529412,48.85341,2.3488
Paris,Europe,1688,550.4705882353,France,Paris - France,552.1764705882,48.85341,2.3488
Paris,Europe,1689,548.7647058824,France,Paris - France,550.4705882353,48.85341,2.3488
Paris,Europe,1690,547.0588235294,France,Paris - France,548.7647058824,48.85341,2.3488
Paris,Europe,1691,545.3529411765,France,Paris - France,547.0588235294,48.85341,2.3488
Paris,Europe,1692,543.6470588235,France,Paris - France,545.3529411765,48.85341,2.3488
Paris,Europe,1693,541.9411764706,France,Paris - France,543.6470588235,48.85341,2.3488
Paris,Europe,1694,540.2352941176,France,Paris - France,541.9411764706,48.85341,2.3488
Paris,Europe,1695,538.5294117647,France,Paris - France,540.2352941176,48.85341,2.3488
Paris,Europe,1696,536.8235294118,France,Paris - France,538.5294117647,48.85341,2.3488
Paris,Europe,1697,535.1176470588,France,Paris - France,536.8235294118,48.85341,2.3488
