name,value,year,lastValue,rank,largeDate
Taylor Swift - You Belong With Me,79275522.4, 2011.009,78743452.8,0, 2011.009
Taylor Swift - You Belong With Me,79807592, 2011.01,79275522.4,21, 2011.01
Taylor Swift - You Belong With Me,80360972, 2011.011,79807592,0, 2011.011
Taylor Swift - You Belong With Me,80914352, 2011.012,80360972,0, 2011.012
Taylor Swift - You Belong With Me,81467732, 2011.013,80914352,0, 2011.013
Taylor Swift - You Belong With Me,82021112, 2011.014,81467732,0, 2011.014
Taylor Swift - You Belong With Me,82574492, 2011.015,82021112,0, 2011.015
Taylor Swift - You Belong With Me,83127872, 2011.016,82574492,0, 2011.016
Taylor Swift - You Belong With Me,83681252, 2011.017,83127872,0, 2011.017
Taylor Swift - You Belong With Me,84234632, 2011.018,83681252,0, 2011.018
Taylor Swift - You Belong With Me,84788012, 2011.019,84234632,0, 2011.019
Taylor Swift - You Belong With Me,85341392, 2011.02,84788012,22, 2011.02
Taylor Swift - You Belong With Me,85862982.4, 2011.021,85341392,0, 2011.021
Taylor Swift - You Belong With Me,86384572.8, 2011.022,85862982.4,0, 2011.022
Taylor Swift - You Belong With Me,86906163.2, 2011.023,86384572.8,0, 2011.023
Taylor Swift - You Belong With Me,87427753.6, 2011.024,86906163.2,0, 2011.024
Taylor Swift - You Belong With Me,87949344, 2011.025,87427753.6,0, 2011.025
Taylor Swift - You Belong With Me,88470934.4, 2011.026,87949344,0, 2011.026
Taylor Swift - You Belong With Me,88992524.8, 2011.027,88470934.4,0, 2011.027
Taylor Swift - You Belong With Me,89514115.2, 2011.028,88992524.8,0, 2011.028
Taylor Swift - You Belong With Me,90035705.6, 2011.029,89514115.2,0, 2011.029
Taylor Swift - You Belong With Me,90557296, 2011.03,90035705.6,23, 2011.03
Taylor Swift - You Belong With Me,91089511.2, 2011.031,90557296,0, 2011.031
Taylor Swift - You Belong With Me,91621726.4, 2011.032,91089511.2,0, 2011.032
Taylor Swift - You Belong With Me,92153941.6, 2011.033,91621726.4,0, 2011.033
Taylor Swift - You Belong With Me,92686156.8, 2011.034,92153941.6,0, 2011.034
Taylor Swift - You Belong With Me,93218372, 2011.035,92686156.8,0, 2011.035
Taylor Swift - You Belong With Me,93750587.2, 2011.036,93218372,0, 2011.036
Taylor Swift - You Belong With Me,94282802.4, 2011.037,93750587.2,0, 2011.037
Taylor Swift - You Belong With Me,94815017.6, 2011.038,94282802.4,0, 2011.038
Taylor Swift - You Belong With Me,95347232.8, 2011.039,94815017.6,0, 2011.039
Taylor Swift - You Belong With Me,95879448, 2011.04,95347232.8,24, 2011.04
Taylor Swift - You Belong With Me,96381912, 2011.041,95879448,0, 2011.041
Taylor Swift - You Belong With Me,96884376, 2011.042,96381912,0, 2011.042
Taylor Swift - You Belong With Me,97386840, 2011.043,96884376,0, 2011.043
Taylor Swift - You Belong With Me,97889304, 2011.044,97386840,0, 2011.044
Taylor Swift - You Belong With Me,98391768, 2011.045,97889304,0, 2011.045
Taylor Swift - You Belong With Me,98894232, 2011.046,98391768,0, 2011.046
Taylor Swift - You Belong With Me,99396696, 2011.047,98894232,0, 2011.047
Taylor Swift - You Belong With Me,99899160, 2011.048,99396696,0, 2011.048
Taylor Swift - You Belong With Me,100401624, 2011.049,99899160,0, 2011.049
Taylor Swift - You Belong With Me,100904088, 2011.05,100401624,25, 2011.05
Taylor Swift - You Belong With Me,101417892.8, 2011.051,100904088,0, 2011.051
Taylor Swift - You Belong With Me,101931697.6, 2011.052,101417892.8,0, 2011.052
Taylor Swift - You Belong With Me,102445502.4, 2011.053,101931697.6,0, 2011.053
Taylor Swift - You Belong With Me,102959307.2, 2011.054,102445502.4,0, 2011.054
Taylor Swift - You Belong With Me,103473112, 2011.055,102959307.2,0, 2011.055
Taylor Swift - You Belong With Me,103986916.8, 2011.056,103473112,0, 2011.056
Taylor Swift - You Belong With Me,104500721.6, 2011.057,103986916.8,0, 2011.057
Taylor Swift - You Belong With Me,105014526.4, 2011.058,104500721.6,0, 2011.058
Taylor Swift - You Belong With Me,105528331.2, 2011.059,105014526.4,0, 2011.059
Taylor Swift - You Belong With Me,106042136, 2011.06,105528331.2,26, 2011.06
Taylor Swift - You Belong With Me,106575414.4, 2011.061,106042136,0, 2011.061
Taylor Swift - You Belong With Me,107108692.8, 2011.062,106575414.4,0, 2011.062
Taylor Swift - You Belong With Me,107641971.2, 2011.063,107108692.8,0, 2011.063
Taylor Swift - You Belong With Me,108175249.6, 2011.064,107641971.2,0, 2011.064
Taylor Swift - You Belong With Me,108708528, 2011.065,108175249.6,0, 2011.065
Taylor Swift - You Belong With Me,109241806.4, 2011.066,108708528,0, 2011.066
Taylor Swift - You Belong With Me,109775084.8, 2011.067,109241806.4,0, 2011.067
Taylor Swift - You Belong With Me,110308363.2, 2011.068,109775084.8,0, 2011.068
Taylor Swift - You Belong With Me,110841641.6, 2011.069,110308363.2,0, 2011.069
Taylor Swift - You Belong With Me,142232256, 2012.01,110841641.6,29, 2012.01
Taylor Swift - You Belong With Me,142766974.4, 2012.011,142232256,0, 2012.011
Taylor Swift - You Belong With Me,143301692.8, 2012.012,142766974.4,0, 2012.012
Taylor Swift - You Belong With Me,143836411.2, 2012.013,143301692.8,0, 2012.013
Taylor Swift - You Belong With Me,144371129.6, 2012.014,143836411.2,0, 2012.014
Taylor Swift - You Belong With Me,144905848, 2012.015,144371129.6,0, 2012.015
Taylor Swift - You Belong With Me,145440566.4, 2012.016,144905848,0, 2012.016
Taylor Swift - You Belong With Me,145975284.8, 2012.017,145440566.4,0, 2012.017
Taylor Swift - You Belong With Me,146510003.2, 2012.018,145975284.8,0, 2012.018
Taylor Swift - You Belong With Me,147044721.6, 2012.019,146510003.2,0, 2012.019
Katy Perry - Firework,67736776,2010.11,67736776,24,2010.11
Katy Perry - Firework,67736776,2010.111,67736776,0,2010.11
Katy Perry - Firework,67736776,2010.112,67736776,0,2010.11
Katy Perry - Firework,67736776,2010.113,67736776,0,2010.11
Katy Perry - Firework,67736776,2010.114,67736776,0,2010.11
Katy Perry - Firework,67736776,2010.115,67736776,0,2010.11
Katy Perry - Firework,67736776,2010.116,67736776,0,2010.11
Katy Perry - Firework,67736776,2010.117,67736776,0,2010.11
Katy Perry - Firework,67736776,2010.118,67736776,0,2010.11
Katy Perry - Firework,67736776,2010.119,67736776,0,2010.11
Katy Perry - Firework,67736776, 2010.11,67736776,24,2010.11
Katy Perry - Firework,71229244, 2010.111,67736776,0, 2010.111
Katy Perry - Firework,74721712, 2010.112,71229244,0, 2010.112
Katy Perry - Firework,78214180, 2010.113,74721712,0, 2010.113
Katy Perry - Firework,81706648, 2010.114,78214180,0, 2010.114
Katy Perry - Firework,85199116, 2010.115,81706648,0, 2010.115
Katy Perry - Firework,88691584, 2010.116,85199116,0, 2010.116
Katy Perry - Firework,92184052, 2010.117,88691584,0, 2010.117
Katy Perry - Firework,95676520, 2010.118,92184052,0, 2010.118
Katy Perry - Firework,99168988, 2010.119,95676520,0, 2010.119
Katy Perry - Firework,102661456, 2011.00,99168988,15, 2011.00
Katy Perry - Firework,105415019.2, 2011.001,102661456,0, 2011.001
Katy Perry - Firework,108168582.4, 2011.002,105415019.2,0, 2011.002
Katy Perry - Firework,110922145.6, 2011.003,108168582.4,0, 2011.003
Katy Perry - Firework,113675708.8, 2011.004,110922145.6,0, 2011.004
Katy Perry - Firework,116429272, 2011.005,113675708.8,0, 2011.005
Katy Perry - Firework,119182835.2, 2011.006,116429272,0, 2011.006
Katy Perry - Firework,121936398.4, 2011.007,119182835.2,0, 2011.007
Katy Perry - Firework,124689961.6, 2011.008,121936398.4,0, 2011.008
Katy Perry - Firework,127443524.8, 2011.009,124689961.6,0, 2011.009
Katy Perry - Firework,130197088, 2011.01,127443524.8,11, 2011.01
Katy Perry - Firework,132551347.2, 2011.011,130197088,0, 2011.011
Katy Perry - Firework,134905606.4, 2011.012,132551347.2,0, 2011.012
Katy Perry - Firework,137259865.6, 2011.013,134905606.4,0, 2011.013
Katy Perry - Firework,139614124.8, 2011.014,137259865.6,0, 2011.014
Katy Perry - Firework,141968384, 2011.015,139614124.8,0, 2011.015
Katy Perry - Firework,144322643.2, 2011.016,141968384,0, 2011.016
Katy Perry - Firework,146676902.4, 2011.017,144322643.2,0, 2011.017
Katy Perry - Firework,149031161.6, 2011.018,146676902.4,0, 2011.018
Katy Perry - Firework,151385420.8, 2011.019,149031161.6,0, 2011.019
Katy Perry - Firework,153739680, 2011.02,151385420.8,8, 2011.02
Katy Perry - Firework,155628977.6, 2011.021,153739680,0, 2011.021
Katy Perry - Firework,157518275.2, 2011.022,155628977.6,0, 2011.022
Katy Perry - Firework,159407572.8, 2011.023,157518275.2,0, 2011.023
Katy Perry - Firework,161296870.4, 2011.024,159407572.8,0, 2011.024
Katy Perry - Firework,163186168, 2011.025,161296870.4,0, 2011.025
Katy Perry - Firework,165075465.6, 2011.026,163186168,0, 2011.026
Katy Perry - Firework,166964763.2, 2011.027,165075465.6,0, 2011.027
Katy Perry - Firework,168854060.8, 2011.028,166964763.2,0, 2011.028
Katy Perry - Firework,170743358.4, 2011.029,168854060.8,0, 2011.029
Katy Perry - Firework,172632656, 2011.03,170743358.4,8, 2011.03
Katy Perry - Firework,174366216, 2011.031,172632656,0, 2011.031
Katy Perry - Firework,176099776, 2011.032,174366216,0, 2011.032
Katy Perry - Firework,177833336, 2011.033,176099776,0, 2011.033
Katy Perry - Firework,179566896, 2011.034,177833336,0, 2011.034
Katy Perry - Firework,181300456, 2011.035,179566896,0, 2011.035
Katy Perry - Firework,183034016, 2011.036,181300456,0, 2011.036
Katy Perry - Firework,184767576, 2011.037,183034016,0, 2011.037
Katy Perry - Firework,186501136, 2011.038,184767576,0, 2011.038
Katy Perry - Firework,188234696, 2011.039,186501136,0, 2011.039
Katy Perry - Firework,189968256, 2011.04,188234696,9, 2011.04
Katy Perry - Firework,191534800, 2011.041,189968256,0, 2011.041
Katy Perry - Firework,193101344, 2011.042,191534800,0, 2011.042
Katy Perry - Firework,194667888, 2011.043,193101344,0, 2011.043
Katy Perry - Firework,196234432, 2011.044,194667888,0, 2011.044
Katy Perry - Firework,197800976, 2011.045,196234432,0, 2011.045
Katy Perry - Firework,199367520, 2011.046,197800976,0, 2011.046
Katy Perry - Firework,200934064, 2011.047,199367520,0, 2011.047
Katy Perry - Firework,202500608, 2011.048,200934064,0, 2011.048
Katy Perry - Firework,204067152, 2011.049,202500608,0, 2011.049
Katy Perry - Firework,205633696, 2011.05,204067152,9, 2011.05
Katy Perry - Firework,206958507.2, 2011.051,205633696,0, 2011.051
Katy Perry - Firework,208283318.4, 2011.052,206958507.2,0, 2011.052
Katy Perry - Firework,209608129.6, 2011.053,208283318.4,0, 2011.053
Katy Perry - Firework,210932940.8, 2011.054,209608129.6,0, 2011.054
Katy Perry - Firework,212257752, 2011.055,210932940.8,0, 2011.055
Katy Perry - Firework,213582563.2, 2011.056,212257752,0, 2011.056
Katy Perry - Firework,214907374.4, 2011.057,213582563.2,0, 2011.057
Katy Perry - Firework,216232185.6, 2011.058,214907374.4,0, 2011.058
Katy Perry - Firework,217556996.8, 2011.059,216232185.6,0, 2011.059
Katy Perry - Firework,218881808, 2011.06,217556996.8,9, 2011.06
Katy Perry - Firework,219870104, 2011.061,218881808,0, 2011.061
Katy Perry - Firework,220858400, 2011.062,219870104,0, 2011.062
Katy Perry - Firework,221846696, 2011.063,220858400,0, 2011.063
Katy Perry - Firework,222834992, 2011.064,221846696,0, 2011.064
Katy Perry - Firework,223823288, 2011.065,222834992,0, 2011.065
Katy Perry - Firework,224811584, 2011.066,223823288,0, 2011.066
Katy Perry - Firework,225799880, 2011.067,224811584,0, 2011.067
Katy Perry - Firework,226788176, 2011.068,225799880,0, 2011.068
Katy Perry - Firework,227776472, 2011.069,226788176,0, 2011.069
Katy Perry - Firework,228764768, 2011.07,227776472,9, 2011.07
Katy Perry - Firework,229662460.8, 2011.071,228764768,0, 2011.071
Katy Perry - Firework,230560153.6, 2011.072,229662460.8,0, 2011.072
Katy Perry - Firework,231457846.4, 2011.073,230560153.6,0, 2011.073
Katy Perry - Firework,232355539.2, 2011.074,231457846.4,0, 2011.074
Katy Perry - Firework,233253232, 2011.075,232355539.2,0, 2011.075
Katy Perry - Firework,234150924.8, 2011.076,233253232,0, 2011.076
Katy Perry - Firework,235048617.6, 2011.077,234150924.8,0, 2011.077
Katy Perry - Firework,235946310.4, 2011.078,235048617.6,0, 2011.078
Katy Perry - Firework,236844003.2, 2011.079,235946310.4,0, 2011.079
Katy Perry - Firework,237741696, 2011.08,236844003.2,9, 2011.08
Katy Perry - Firework,238511539.2, 2011.081,237741696,0, 2011.081
Katy Perry - Firework,239281382.4, 2011.082,238511539.2,0, 2011.082
Katy Perry - Firework,240051225.6, 2011.083,239281382.4,0, 2011.083
Katy Perry - Firework,240821068.8, 2011.084,240051225.6,0, 2011.084
Katy Perry - Firework,241590912, 2011.085,240821068.8,0, 2011.085
Katy Perry - Firework,242360755.2, 2011.086,241590912,0, 2011.086
Katy Perry - Firework,243130598.4, 2011.087,242360755.2,0, 2011.087
Katy Perry - Firework,243900441.6, 2011.088,243130598.4,0, 2011.088
Katy Perry - Firework,244670284.8, 2011.089,243900441.6,0, 2011.089
Katy Perry - Firework,245440128, 2011.09,244670284.8,10, 2011.09
Katy Perry - Firework,246314339.2, 2011.091,245440128,0, 2011.091
Katy Perry - Firework,247188550.4, 2011.092,246314339.2,0, 2011.092
Katy Perry - Firework,248062761.6, 2011.093,247188550.4,0, 2011.093
Katy Perry - Firework,248936972.8, 2011.094,248062761.6,0, 2011.094
Katy Perry - Firework,249811184, 2011.095,248936972.8,0, 2011.095
Katy Perry - Firework,250685395.2, 2011.096,249811184,0, 2011.096
Katy Perry - Firework,251559606.4, 2011.097,250685395.2,0, 2011.097
Katy Perry - Firework,252433817.6, 2011.098,251559606.4,0, 2011.098
Katy Perry - Firework,253308028.8, 2011.099,252433817.6,0, 2011.099
Katy Perry - Firework,254182240, 2011.10,253308028.8,9, 2011.10
Katy Perry - Firework,254973478.4, 2011.101,254182240,0, 2011.101
Katy Perry - Firework,255764716.8, 2011.102,254973478.4,0, 2011.102
Katy Perry - Firework,256555955.2, 2011.103,255764716.8,0, 2011.103
Katy Perry - Firework,257347193.6, 2011.104,256555955.2,0, 2011.104
Katy Perry - Firework,258138432, 2011.105,257347193.6,0, 2011.105
Katy Perry - Firework,258929670.4, 2011.106,258138432,0, 2011.106
Katy Perry - Firework,259720908.8, 2011.107,258929670.4,0, 2011.107
Katy Perry - Firework,260512147.2, 2011.108,259720908.8,0, 2011.108
Katy Perry - Firework,261303385.6, 2011.109,260512147.2,0, 2011.109
Katy Perry - Firework,262094624, 2011.11,261303385.6,10, 2011.11
Katy Perry - Firework,262882096, 2011.111,262094624,0, 2011.111
Katy Perry - Firework,263669568, 2011.112,262882096,0, 2011.112
Katy Perry - Firework,264457040, 2011.113,263669568,0, 2011.113
Katy Perry - Firework,265244512, 2011.114,264457040,0, 2011.114
Katy Perry - Firework,266031984, 2011.115,265244512,0, 2011.115
Katy Perry - Firework,266819456, 2011.116,266031984,0, 2011.116
Katy Perry - Firework,267606928, 2011.117,266819456,0, 2011.117
Katy Perry - Firework,268394400, 2011.118,267606928,0, 2011.118
Katy Perry - Firework,269181872, 2011.119,268394400,0, 2011.119
Katy Perry - Firework,269969344, 2012.00,269181872,10, 2012.00
Katy Perry - Firework,270566358.4, 2012.001,269969344,0, 2012.001
Katy Perry - Firework,271163372.8, 2012.002,270566358.4,0, 2012.002
Katy Perry - Firework,271760387.2, 2012.003,271163372.8,0, 2012.003
Katy Perry - Firework,272357401.6, 2012.004,271760387.2,0, 2012.004
Katy Perry - Firework,272954416, 2012.005,272357401.6,0, 2012.005
Katy Perry - Firework,273551430.4, 2012.006,272954416,0, 2012.006
Katy Perry - Firework,274148444.8, 2012.007,273551430.4,0, 2012.007
Katy Perry - Firework,274745459.2, 2012.008,274148444.8,0, 2012.008
Katy Perry - Firework,275342473.6, 2012.009,274745459.2,0, 2012.009
Katy Perry - Firework,275939488, 2012.01,275342473.6,10, 2012.01
Katy Perry - Firework,276666860.8, 2012.011,275939488,0, 2012.011
Katy Perry - Firework,277394233.6, 2012.012,276666860.8,0, 2012.012
Katy Perry - Firework,278121606.4, 2012.013,277394233.6,0, 2012.013
Katy Perry - Firework,278848979.2, 2012.014,278121606.4,0, 2012.014
Katy Perry - Firework,279576352, 2012.015,278848979.2,0, 2012.015
Katy Perry - Firework,280303724.8, 2012.016,279576352,0, 2012.016
Katy Perry - Firework,281031097.6, 2012.017,280303724.8,0, 2012.017
Katy Perry - Firework,281758470.4, 2012.018,281031097.6,0, 2012.018
Katy Perry - Firework,282485843.2, 2012.019,281758470.4,0, 2012.019
Katy Perry - Firework,283213216, 2012.02,282485843.2,10, 2012.02
Katy Perry - Firework,283854742.4, 2012.021,283213216,0, 2012.021
Katy Perry - Firework,284496268.8, 2012.022,283854742.4,0, 2012.022
Katy Perry - Firework,285137795.2, 2012.023,284496268.8,0, 2012.023
Katy Perry - Firework,285779321.6, 2012.024,285137795.2,0, 2012.024
Katy Perry - Firework,286420848, 2012.025,285779321.6,0, 2012.025
Katy Perry - Firework,287062374.4, 2012.026,286420848,0, 2012.026
Katy Perry - Firework,287703900.8, 2012.027,287062374.4,0, 2012.027
Katy Perry - Firework,288345427.2, 2012.028,287703900.8,0, 2012.028
Katy Perry - Firework,288986953.6, 2012.029,288345427.2,0, 2012.029
Katy Perry - Firework,289628480, 2012.03,288986953.6,11, 2012.03
Katy Perry - Firework,290162332.8, 2012.031,289628480,0, 2012.031
Katy Perry - Firework,290696185.6, 2012.032,290162332.8,0, 2012.032
Katy Perry - Firework,291230038.4, 2012.033,290696185.6,0, 2012.033
Katy Perry - Firework,291763891.2, 2012.034,291230038.4,0, 2012.034
Katy Perry - Firework,292297744, 2012.035,291763891.2,0, 2012.035
Katy Perry - Firework,292831596.8, 2012.036,292297744,0, 2012.036
Katy Perry - Firework,293365449.6, 2012.037,292831596.8,0, 2012.037
Katy Perry - Firework,293899302.4, 2012.038,293365449.6,0, 2012.038
Katy Perry - Firework,294433155.2, 2012.039,293899302.4,0, 2012.039
Katy Perry - Firework,294967008, 2012.04,294433155.2,13, 2012.04
Katy Perry - Firework,295693804.8, 2012.041,294967008,0, 2012.041
Katy Perry - Firework,296420601.6, 2012.042,295693804.8,0, 2012.042
Katy Perry - Firework,297147398.4, 2012.043,296420601.6,0, 2012.043
Katy Perry - Firework,297874195.2, 2012.044,297147398.4,0, 2012.044
Katy Perry - Firework,298600992, 2012.045,297874195.2,0, 2012.045
Katy Perry - Firework,299327788.8, 2012.046,298600992,0, 2012.046
Katy Perry - Firework,300054585.6, 2012.047,299327788.8,0, 2012.047
Katy Perry - Firework,300781382.4, 2012.048,300054585.6,0, 2012.048
Katy Perry - Firework,301508179.2, 2012.049,300781382.4,0, 2012.049
Katy Perry - Firework,302234976, 2012.05,301508179.2,13, 2012.05
Katy Perry - Firework,302975766.4, 2012.051,302234976,0, 2012.051
Katy Perry - Firework,303716556.8, 2012.052,302975766.4,0, 2012.052
Katy Perry - Firework,304457347.2, 2012.053,303716556.8,0, 2012.053
Katy Perry - Firework,305198137.6, 2012.054,304457347.2,0, 2012.054
Katy Perry - Firework,305938928, 2012.055,305198137.6,0, 2012.055
Katy Perry - Firework,306679718.4, 2012.056,305938928,0, 2012.056
Katy Perry - Firework,307420508.8, 2012.057,306679718.4,0, 2012.057
Katy Perry - Firework,308161299.2, 2012.058,307420508.8,0, 2012.058
Katy Perry - Firework,308902089.6, 2012.059,308161299.2,0, 2012.059
Katy Perry - Firework,309642880, 2012.06,308902089.6,13, 2012.06
Katy Perry - Firework,310373542.4, 2012.061,309642880,0, 2012.061
Katy Perry - Firework,311104204.8, 2012.062,310373542.4,0, 2012.062
Katy Perry - Firework,311834867.2, 2012.063,311104204.8,0, 2012.063
Katy Perry - Firework,312565529.6, 2012.064,311834867.2,0, 2012.064
Katy Perry - Firework,313296192, 2012.065,312565529.6,0, 2012.065
Katy Perry - Firework,314026854.4, 2012.066,313296192,0, 2012.066
Katy Perry - Firework,314757516.8, 2012.067,314026854.4,0, 2012.067
Katy Perry - Firework,315488179.2, 2012.068,314757516.8,0, 2012.068
Katy Perry - Firework,316218841.6, 2012.069,315488179.2,0, 2012.069
Katy Perry - Firework,316949504, 2012.07,316218841.6,13, 2012.07
Katy Perry - Firework,317662867.2, 2012.071,316949504,0, 2012.071
Katy Perry - Firework,318376230.4, 2012.072,317662867.2,0, 2012.072
Katy Perry - Firework,319089593.6, 2012.073,318376230.4,0, 2012.073
Katy Perry - Firework,319802956.8, 2012.074,319089593.6,0, 2012.074
Katy Perry - Firework,320516320, 2012.075,319802956.8,0, 2012.075
Katy Perry - Firework,321229683.2, 2012.076,320516320,0, 2012.076
Katy Perry - Firework,321943046.4, 2012.077,321229683.2,0, 2012.077
Katy Perry - Firework,322656409.6, 2012.078,321943046.4,0, 2012.078
Katy Perry - Firework,323369772.8, 2012.079,322656409.6,0, 2012.079
Katy Perry - Firework,324083136, 2012.08,323369772.8,14, 2012.08
Katy Perry - Firework,324812419.2, 2012.081,324083136,0, 2012.081
Katy Perry - Firework,325541702.4, 2012.082,324812419.2,0, 2012.082
Katy Perry - Firework,326270985.6, 2012.083,325541702.4,0, 2012.083
Katy Perry - Firework,327000268.8, 2012.084,326270985.6,0, 2012.084
Katy Perry - Firework,327729552, 2012.085,327000268.8,0, 2012.085
Katy Perry - Firework,328458835.2, 2012.086,327729552,0, 2012.086
Katy Perry - Firework,329188118.4, 2012.087,328458835.2,0, 2012.087
Katy Perry - Firework,329917401.6, 2012.088,329188118.4,0, 2012.088
Katy Perry - Firework,330646684.8, 2012.089,329917401.6,0, 2012.089
Katy Perry - Firework,331375968, 2012.09,330646684.8,14, 2012.09
Katy Perry - Firework,332025500.8, 2012.091,331375968,0, 2012.091
Katy Perry - Firework,332675033.6, 2012.092,332025500.8,0, 2012.092
Katy Perry - Firework,333324566.4, 2012.093,332675033.6,0, 2012.093
Katy Perry - Firework,333974099.2, 2012.094,333324566.4,0, 2012.094
Katy Perry - Firework,334623632, 2012.095,333974099.2,0, 2012.095
Katy Perry - Firework,335273164.8, 2012.096,334623632,0, 2012.096
Katy Perry - Firework,335922697.6, 2012.097,335273164.8,0, 2012.097
Katy Perry - Firework,336572230.4, 2012.098,335922697.6,0, 2012.098
Katy Perry - Firework,337221763.2, 2012.099,336572230.4,0, 2012.099
Katy Perry - Firework,337871296, 2012.10,337221763.2,14, 2012.10
Katy Perry - Firework,338436793.6, 2012.101,337871296,0, 2012.101
Katy Perry - Firework,339002291.2, 2012.102,338436793.6,0, 2012.102
Katy Perry - Firework,339567788.8, 2012.103,339002291.2,0, 2012.103
Katy Perry - Firework,340133286.4, 2012.104,339567788.8,0, 2012.104
Katy Perry - Firework,340698784, 2012.105,340133286.4,0, 2012.105
Katy Perry - Firework,341264281.6, 2012.106,340698784,0, 2012.106
Katy Perry - Firework,341829779.2, 2012.107,341264281.6,0, 2012.107
Katy Perry - Firework,342395276.8, 2012.108,341829779.2,0, 2012.108
Katy Perry - Firework,342960774.4, 2012.109,342395276.8,0, 2012.109
Katy Perry - Firework,343526272, 2012.11,342960774.4,15, 2012.11
Katy Perry - Firework,344121728, 2012.111,343526272,0, 2012.111
Katy Perry - Firework,344717184, 2012.112,344121728,0, 2012.112
Katy Perry - Firework,345312640, 2012.113,344717184,0, 2012.113
Katy Perry - Firework,345908096, 2012.114,345312640,0, 2012.114
Katy Perry - Firework,346503552, 2012.115,345908096,0, 2012.115
Katy Perry - Firework,347099008, 2012.116,346503552,0, 2012.116
Katy Perry - Firework,347694464, 2012.117,347099008,0, 2012.117
Katy Perry - Firework,348289920, 2012.118,347694464,0, 2012.118
Katy Perry - Firework,348885376, 2012.119,348289920,0, 2012.119
Katy Perry - Firework,349480832, 2013.00,348885376,15, 2013.00
Katy Perry - Firework,350017296, 2013.001,349480832,0, 2013.001
Katy Perry - Firework,350553760, 2013.002,350017296,0, 2013.002
Katy Perry - Firework,351090224, 2013.003,350553760,0, 2013.003
Katy Perry - Firework,351626688, 2013.004,351090224,0, 2013.004
Katy Perry - Firework,352163152, 2013.005,351626688,0, 2013.005
Katy Perry - Firework,352699616, 2013.006,352163152,0, 2013.006
Katy Perry - Firework,353236080, 2013.007,352699616,0, 2013.007
Katy Perry - Firework,353772544, 2013.008,353236080,0, 2013.008
Katy Perry - Firework,354309008, 2013.009,353772544,0, 2013.009
Katy Perry - Firework,354845472, 2013.01,354309008,15, 2013.01
Katy Perry - Firework,355337139.2, 2013.011,354845472,0, 2013.011
Katy Perry - Firework,355828806.4, 2013.012,355337139.2,0, 2013.012
Katy Perry - Firework,356320473.6, 2013.013,355828806.4,0, 2013.013
Katy Perry - Firework,356812140.8, 2013.014,356320473.6,0, 2013.014
Katy Perry - Firework,357303808, 2013.015,356812140.8,0, 2013.015
Katy Perry - Firework,357795475.2, 2013.016,357303808,0, 2013.016
Katy Perry - Firework,358287142.4, 2013.017,357795475.2,0, 2013.017
Katy Perry - Firework,358778809.6, 2013.018,358287142.4,0, 2013.018
Katy Perry - Firework,359270476.8, 2013.019,358778809.6,0, 2013.019
Katy Perry - Firework,359762144, 2013.02,359270476.8,15, 2013.02
Katy Perry - Firework,360183881.6, 2013.021,359762144,0, 2013.021
Katy Perry - Firework,360605619.2, 2013.022,360183881.6,0, 2013.022
Katy Perry - Firework,361027356.8, 2013.023,360605619.2,0, 2013.023
Katy Perry - Firework,361449094.4, 2013.024,361027356.8,0, 2013.024
Katy Perry - Firework,361870832, 2013.025,361449094.4,0, 2013.025
Katy Perry - Firework,362292569.6, 2013.026,361870832,0, 2013.026
Katy Perry - Firework,362714307.2, 2013.027,362292569.6,0, 2013.027
Katy Perry - Firework,363136044.8, 2013.028,362714307.2,0, 2013.028
Katy Perry - Firework,363557782.4, 2013.029,363136044.8,0, 2013.029
Katy Perry - Firework,363979520, 2013.03,363557782.4,16, 2013.03
Katy Perry - Firework,363979520, 2013.031,363979520,0, 2013.03
Katy Perry - Firework,363979520, 2013.032,363979520,0, 2013.03
Katy Perry - Firework,363979520, 2013.033,363979520,0, 2013.03
Katy Perry - Firework,363979520, 2013.034,363979520,0, 2013.03
Katy Perry - Firework,363979520, 2013.035,363979520,0, 2013.03
Katy Perry - Firework,363979520, 2013.036,363979520,0, 2013.03
Katy Perry - Firework,363979520, 2013.037,363979520,0, 2013.03
Katy Perry - Firework,363979520, 2013.038,363979520,0, 2013.03
Katy Perry - Firework,363979520, 2013.039,363979520,0, 2013.03
Katy Perry - Firework,363979520, 2013.04,363979520,18, 2013.03
Katy Perry - Firework,363979520, 2013.041,363979520,0, 2013.03
Katy Perry - Firework,363979520, 2013.042,363979520,0, 2013.03
Katy Perry - Firework,363979520, 2013.043,363979520,0, 2013.03
Katy Perry - Firework,363979520, 2013.044,363979520,0, 2013.03
Katy Perry - Firework,363979520, 2013.045,363979520,0, 2013.03
Katy Perry - Firework,363979520, 2013.046,363979520,0, 2013.03
Katy Perry - Firework,363979520, 2013.047,363979520,0, 2013.03
Katy Perry - Firework,363979520, 2013.048,363979520,0, 2013.03
Katy Perry - Firework,363979520, 2013.049,363979520,0, 2013.03
Katy Perry - Firework,363979520, 2013.05,363979520,18, 2013.03
Katy Perry - Firework,364515308.8, 2013.051,363979520,0, 2013.051
Katy Perry - Firework,365051097.6, 2013.052,364515308.8,0, 2013.052
Katy Perry - Firework,365586886.4, 2013.053,365051097.6,0, 2013.053
Katy Perry - Firework,366122675.2, 2013.054,365586886.4,0, 2013.054
Katy Perry - Firework,366658464, 2013.055,366122675.2,0, 2013.055
